system:index,DISTRICT,ST_NM,date,ET,Temperature
1_0000000000000000009e,Diu,Daman & Diu,01-04-2017,121.8456676,302.1983506
1_0000000000000000012b,North Goa,Goa,01-04-2017,198.9601896,301.3893066
1_000000000000000001ad,South Goa,Goa,01-04-2017,239.6405378,301.0853142
1_00000000000000000002,Ahmadabad,Gujarat,01-04-2017,10.01336604,306.8983457
1_00000000000000000010,Amreli,Gujarat,01-04-2017,31.18231999,304.8345647
1_00000000000000000012,Anand,Gujarat,01-04-2017,22.76999137,306.0707768
1_0000000000000000002a,Banas Kantha,Gujarat,01-04-2017,19.57432084,306.2305484
1_00000000000000000048,Bharuch,Gujarat,01-04-2017,32.73770118,304.8854802
1_00000000000000000049,Bhavnagar,Gujarat,01-04-2017,21.74955191,306.5615974
1_000000000000000000a0,Dohad,Gujarat,01-04-2017,18.26843032,305.5357342
1_000000000000000000bd,Gandhinagar,Gujarat,01-04-2017,15.56917512,306.2140071
1_000000000000000000f9,Jamnagar,Gujarat,01-04-2017,44.40066477,303.504753
1_00000000000000000107,Junagadh,Gujarat,01-04-2017,58.09588327,303.425107
1_0000000000000000020d,Kachchh,Gujarat,01-04-2017,30.61466878,305.4511253
1_0000000000000000022d,Kheda,Gujarat,01-04-2017,18.06900246,306.3207117
1_00000000000000000267,Mahesana,Gujarat,01-04-2017,14.85425963,306.0451823
1_0000000000000000011c,Narmada,Gujarat,01-04-2017,25.7678873,304.4685586
1_0000000000000000011f,Navsari,Gujarat,01-04-2017,66.6489287,303.1662289
1_00000000000000000135,Panch Mahals,Gujarat,01-04-2017,20.71676732,306.0705785
1_0000000000000000013e,Patan,Gujarat,01-04-2017,9.542865902,306.9256719
1_00000000000000000147,Porbandar,Gujarat,01-04-2017,51.14604661,302.6695486
1_0000000000000000015d,Rajkot,Gujarat,01-04-2017,22.48716277,304.93418
1_00000000000000000172,Sabar Kantha,Gujarat,01-04-2017,14.37507302,305.4382828
1_000000000000000001b5,Surat,Gujarat,01-04-2017,61.79927103,303.4914079
1_000000000000000001b6,Surendranagar,Gujarat,01-04-2017,13.85331642,306.3994631
1_00000000000000000207,Tapi,Gujarat,01-04-2017,39.32320777,303.7394036
1_000000000000000001be,The Dangs,Gujarat,01-04-2017,29.55611538,302.8878188
1_000000000000000001e0,Vadodara,Gujarat,01-04-2017,24.0075926,305.3927925
1_000000000000000001e2,Valsad,Gujarat,01-04-2017,65.88941853,302.2908075
1_0000000000000000000d,Ambala,Haryana,01-04-2017,8.919194482,304.3414921
1_0000000000000000004c,Bhiwani,Haryana,01-04-2017,4.493820612,306.3338967
1_000000000000000000b2,Faridabad,Haryana,01-04-2017,5.595806288,305.3757969
1_000000000000000000b5,Fatehabad,Haryana,01-04-2017,4.117679002,305.8463311
1_000000000000000000d4,Gurgaon,Haryana,01-04-2017,6.285617348,305.7335541
1_000000000000000000e3,Hisar,Haryana,01-04-2017,3.665689029,306.0587073
1_00000000000000000100,Jhajjar,Haryana,01-04-2017,3.83674888,305.8043291
1_000000000000000001fd,Jind,Haryana,01-04-2017,3.037429994,305.5952795
1_0000000000000000020f,Kaithal,Haryana,01-04-2017,2.046894278,305.1401147
1_00000000000000000222,Karnal,Haryana,01-04-2017,2.07072829,304.7167906
1_0000000000000000024c,Kurukshetra,Haryana,01-04-2017,3.958883062,304.372846
1_00000000000000000266,Mahendragarh,Haryana,01-04-2017,11.31173574,305.8743679
1_00000000000000000279,Mewat,Haryana,01-04-2017,5.244551716,305.7968412
1_00000000000000000134,Palwal,Haryana,01-04-2017,6.234649908,305.4261577
1_00000000000000000136,Panchkula,Haryana,01-04-2017,14.54454238,302.6006943
1_00000000000000000137,Panipat,Haryana,01-04-2017,2.376008811,304.9252543
1_0000000000000000016c,Rewari,Haryana,01-04-2017,8.093095326,305.9524315
1_0000000000000000016e,Rohtak,Haryana,01-04-2017,3.411931942,305.8324008
1_0000000000000000019e,Sirsa,Haryana,01-04-2017,3.931553878,305.6979509
1_000000000000000001a7,Sonipat,Haryana,01-04-2017,3.119837314,305.2214352
1_000000000000000001fc,Yamunanagar,Haryana,01-04-2017,17.04324868,303.275622
1_00000000000000000056,Bilaspur,Himachal Pradesh,01-04-2017,57.09222516,299.6455045
1_00000000000000000063,Chamba,Himachal Pradesh,01-04-2017,167.3921108,282.2136086
1_000000000000000000d7,Hamirpur,Himachal Pradesh,01-04-2017,64.6700693,299.5038678
1_00000000000000000215,Kangra,Himachal Pradesh,01-04-2017,92.7878797,293.9387186
1_00000000000000000231,Kinnaur,Himachal Pradesh,01-04-2017,205.1400412,270.970514
1_00000000000000000249,Kullu,Himachal Pradesh,01-04-2017,186.18118,278.2613982
1_0000000000000000024f,Lahul & Spiti,Himachal Pradesh,01-04-2017,231.2350272,267.4443301
1_0000000000000000026e,Mandi,Himachal Pradesh,01-04-2017,145.5817282,292.9962869
1_00000000000000000190,Shimla,Himachal Pradesh,01-04-2017,154.2400948,287.9061415
1_0000000000000000019c,Sirmaur,Himachal Pradesh,01-04-2017,62.08395397,296.1786732
1_000000000000000001a3,Solan,Himachal Pradesh,01-04-2017,43.40459933,300.2613973
1_000000000000000001d9,Una,Himachal Pradesh,01-04-2017,21.56794582,301.7398091
1_00000000000000000014,Anantnag,Jammu & Kashmir,01-04-2017,169.5070513,281.9453034
1_0000000000000000001f,Badgam,Jammu & Kashmir,01-04-2017,129.3582034,287.9142493
1_0000000000000000002c,Bandipore,Jammu & Kashmir,01-04-2017,150.1504128,280.0916704
1_00000000000000000034,Baramula,Jammu & Kashmir,01-04-2017,141.0578458,287.445172
1_0000000000000000009f,Doda,Jammu & Kashmir,01-04-2017,156.9682379,286.1110694
1_000000000000000000bc,Ganderbal,Jammu & Kashmir,01-04-2017,159.7073491,277.2917305
1_000000000000000000f8,Jammu,Jammu & Kashmir,01-04-2017,36.76393795,300.6110862
1_0000000000000000021f,Kargil,Jammu & Kashmir,01-04-2017,172.0844852,269.4772818
1_00000000000000000225,Kathua,Jammu & Kashmir,01-04-2017,75.86860871,295.7512853
1_00000000000000000234,Kishtwar,Jammu & Kashmir,01-04-2017,198.1109205,274.3234208
1_00000000000000000248,Kulgam,Jammu & Kashmir,01-04-2017,122.8537473,285.6662514
1_0000000000000000024a,Kupwara,Jammu & Kashmir,01-04-2017,143.3840197,281.9723976
1_00000000000000000256,Leh (ladakh),Jammu & Kashmir,01-04-2017,132.6915337,266.2710571
1_0000000000000000014c,Pulwama,Jammu & Kashmir,01-04-2017,166.8074212,285.9121702
1_0000000000000000014d,Punch,Jammu & Kashmir,01-04-2017,124.8766722,290.8912641
1_0000000000000000015b,Rajouri,Jammu & Kashmir,01-04-2017,94.4358221,294.4311803
1_00000000000000000162,Ramban,Jammu & Kashmir,01-04-2017,132.0372111,288.090671
1_0000000000000000016a,Reasi,Jammu & Kashmir,01-04-2017,93.03030938,291.0628929
1_0000000000000000017b,Samba,Jammu & Kashmir,01-04-2017,27.11666539,300.77908
1_00000000000000000194,Shupiyan,Jammu & Kashmir,01-04-2017,187.0754779,286.4418408
1_000000000000000001b1,Srinagar,Jammu & Kashmir,01-04-2017,148.5019312,286.0049143
1_000000000000000001d3,Udhampur,Jammu & Kashmir,01-04-2017,103.5380757,293.3961923
1_00000000000000000059,Bokaro,Jharkhand,01-04-2017,22.82878341,303.6472333
1_0000000000000000006d,Chatra,Jharkhand,01-04-2017,7.069248455,304.8854966
1_0000000000000000008c,Deoghar,Jharkhand,01-04-2017,19.71095145,303.4370026
1_00000000000000000091,Dhanbad,Jharkhand,01-04-2017,28.78748719,303.7292589
1_000000000000000000a1,Dumka,Jharkhand,01-04-2017,27.84240624,303.1083411
1_000000000000000000c1,Garhwa,Jharkhand,01-04-2017,6.199090405,305.5445296
1_000000000000000000c7,Giridih,Jharkhand,01-04-2017,13.28399058,303.696535
1_000000000000000000c9,Godda,Jharkhand,01-04-2017,22.33511707,303.0110002
1_000000000000000000d0,Gumla,Jharkhand,01-04-2017,15.50655519,303.0253999
1_000000000000000000e1,Hazaribagh,Jharkhand,01-04-2017,15.20681016,303.5465817
1_000000000000000000fa,Jamtara,Jharkhand,01-04-2017,24.96162109,303.5349314
1_00000000000000000230,Khunti,Jharkhand,01-04-2017,20.02261388,303.4600142
1_00000000000000000237,Kodarma,Jharkhand,01-04-2017,10.02999992,304.5957079
1_00000000000000000253,Latehar,Jharkhand,01-04-2017,11.22731166,304.6916202
1_00000000000000000257,Lohardaga,Jharkhand,01-04-2017,14.78545874,303.6220711
1_00000000000000000130,Pakur,Jharkhand,01-04-2017,24.28096191,302.4531353
1_00000000000000000132,Palamu,Jharkhand,01-04-2017,4.127577679,305.1139034
1_0000000000000000013d,Pashchimi Singhbhum,Jharkhand,01-04-2017,19.06627734,304.4068207
1_00000000000000000151,Purbi Singhbhum,Jharkhand,01-04-2017,41.73035463,304.5989931
1_00000000000000000163,Ramgarh,Jharkhand,01-04-2017,18.46276828,303.5825307
1_00000000000000000165,Ranchi,Jharkhand,01-04-2017,19.71525624,303.4820178
1_00000000000000000176,Sahibganj,Jharkhand,01-04-2017,29.48959676,302.1944287
1_00000000000000000181,Saraikela-kharsawan,Jharkhand,01-04-2017,25.0363908,304.7882395
1_00000000000000000199,Simdega,Jharkhand,01-04-2017,14.09298601,304.2884695
1_00000000000000000020,Bagalkot,Karnataka,01-04-2017,32.86602358,303.7884346
1_0000000000000000002e,Bangalore,Karnataka,01-04-2017,49.79484251,299.9218104
1_0000000000000000002d,Bangalore Rural,Karnataka,01-04-2017,50.62244596,300.5599315
1_00000000000000000041,Belgaum,Karnataka,01-04-2017,69.92282532,301.4025478
1_00000000000000000042,Bellary,Karnataka,01-04-2017,23.71136149,303.2257591
1_00000000000000000050,Bidar,Karnataka,01-04-2017,10.22258904,304.5113424
1_00000000000000000052,Bijapur,Karnataka,01-04-2017,20.5159803,305.0271628
1_00000000000000000067,Chamrajnagar,Karnataka,01-04-2017,118.1136537,299.9636043
1_00000000000000000071,Chikkaballapura,Karnataka,01-04-2017,38.85953616,302.1012053
1_00000000000000000072,Chikmagalur,Karnataka,01-04-2017,194.8465907,298.7258317
1_00000000000000000074,Chitradurga,Karnataka,01-04-2017,33.49139486,301.5543397
1_00000000000000000081,Dakshina Kannada,Karnataka,01-04-2017,282.3723806,300.2847007
1_00000000000000000089,Davanagere,Karnataka,01-04-2017,52.33972623,301.1676858
1_00000000000000000094,Dharwad,Karnataka,01-04-2017,50.39371805,300.7710781
1_000000000000000000ba,Gadag,Karnataka,01-04-2017,31.56090421,302.2429257
1_000000000000000000cf,Gulbarga,Karnataka,01-04-2017,12.15669102,305.4657895
1_000000000000000000de,Hassan,Karnataka,01-04-2017,118.2623526,298.1733343
1_000000000000000000e0,Haveri,Karnataka,01-04-2017,50.47099234,300.6060819
1_00000000000000000236,Kodagu,Karnataka,01-04-2017,296.1302973,297.7106386
1_0000000000000000023a,Kolar,Karnataka,01-04-2017,55.61771812,301.0956831
1_0000000000000000023f,Koppal,Karnataka,01-04-2017,23.51173853,303.2919994
1_00000000000000000271,Mandya,Karnataka,01-04-2017,82.50220111,299.8416719
1_0000000000000000010e,Mysore,Karnataka,01-04-2017,118.6708288,298.6806714
1_00000000000000000156,Raichur,Karnataka,01-04-2017,17.22237025,305.2758936
1_00000000000000000160,Ramanagara,Karnataka,01-04-2017,66.27756007,300.31131
1_00000000000000000191,Shimoga,Karnataka,01-04-2017,169.8560625,299.4633276
1_000000000000000001d0,Tumkur,Karnataka,01-04-2017,45.2962063,301.4355025
1_000000000000000001d5,Udupi,Karnataka,01-04-2017,228.5170401,300.6812191
1_000000000000000001de,Uttara Kannada,Karnataka,01-04-2017,241.0670291,299.9889083
1_000000000000000001f8,Yadgir,Karnataka,01-04-2017,18.28043785,305.4966847
1_00000000000000000007,Alappuzha,Kerala,01-04-2017,254.6036562,300.9975862
1_000000000000000000ad,Ernakulam,Kerala,01-04-2017,278.5097318,300.8574961
1_000000000000000000e8,Idukki,Kerala,01-04-2017,288.9365042,297.7707697
1_00000000000000000219,Kannur,Kerala,01-04-2017,289.8894399,299.850946
1_00000000000000000224,Kasaragod,Kerala,01-04-2017,273.0262468,301.0364246
1_0000000000000000023e,Kollam,Kerala,01-04-2017,298.9340482,301.0591813
1_00000000000000000244,Kottayam,Kerala,01-04-2017,297.5356729,300.7942553
1_00000000000000000245,Kozhikode,Kerala,01-04-2017,276.9641416,300.0940444
1_0000000000000000026a,Malappuram,Kerala,01-04-2017,251.5989092,299.7613117
1_00000000000000000131,Palakkad,Kerala,01-04-2017,215.5640994,299.3728946
1_0000000000000000013f,Pathanamthitta,Kerala,01-04-2017,298.2288693,299.9990173
1_000000000000000001c2,Thiruvananthapuram,Kerala,01-04-2017,287.4869414,300.9536888
1_000000000000000001c6,Thrissur,Kerala,01-04-2017,231.6174764,301.1810841
1_000000000000000001ed,Wayanad,Kerala,01-04-2017,275.5257036,297.4939573
1_0000000000000000020b,Lakshadweep,Lakshadweep,01-04-2017,162.8778088,301.6145302
1_00000000000000000009,Alirajpur,Madhya Pradesh,01-04-2017,21.98335783,304.5745703
1_00000000000000000017,Anuppur,Madhya Pradesh,01-04-2017,10.64716289,304.6663684
1_0000000000000000001a,Ashoknagar,Madhya Pradesh,01-04-2017,7.777149985,305.9982053
1_00000000000000000025,Balaghat,Madhya Pradesh,01-04-2017,23.05455339,305.6751801
1_0000000000000000003b,Barwani,Madhya Pradesh,01-04-2017,16.88836995,305.4514733
1_00000000000000000043,Betul,Madhya Pradesh,01-04-2017,16.1907891,304.3492278
1_0000000000000000004b,Bhind,Madhya Pradesh,01-04-2017,0.980380575,306.4012705
1_0000000000000000004e,Bhopal,Madhya Pradesh,01-04-2017,5.906606859,305.9118271
1_0000000000000000005f,Burhanpur,Madhya Pradesh,01-04-2017,21.10355527,305.6499977
1_0000000000000000006f,Chhatarpur,Madhya Pradesh,01-04-2017,5.76591678,306.7853142
1_00000000000000000070,Chhindwara,Madhya Pradesh,01-04-2017,13.04914662,304.3653313
1_00000000000000000083,Damoh,Madhya Pradesh,01-04-2017,4.538985968,306.0842647
1_00000000000000000088,Datia,Madhya Pradesh,01-04-2017,3.066502165,307.3352218
1_0000000000000000008e,Dewas,Madhya Pradesh,01-04-2017,12.98229619,305.5443979
1_00000000000000000092,Dhar,Madhya Pradesh,01-04-2017,12.83280642,305.1794948
1_0000000000000000009d,Dindori,Madhya Pradesh,01-04-2017,13.89535957,304.390339
1_000000000000000000ab,East Nimar,Madhya Pradesh,01-04-2017,13.42097955,306.105414
1_000000000000000000d1,Guna,Madhya Pradesh,01-04-2017,6.967595394,306.0792705
1_000000000000000000d5,Gwalior,Madhya Pradesh,01-04-2017,3.107157837,306.991216
1_000000000000000000db,Harda,Madhya Pradesh,01-04-2017,16.0576396,305.6746774
1_000000000000000000e4,Hoshangabad,Madhya Pradesh,01-04-2017,14.49396721,305.3323555
1_000000000000000000eb,Indore,Madhya Pradesh,01-04-2017,12.93609657,305.2070787
1_000000000000000000ec,Jabalpur,Madhya Pradesh,01-04-2017,7.959942674,306.1170623
1_000000000000000000ff,Jhabua,Madhya Pradesh,01-04-2017,13.02603213,305.0788393
1_00000000000000000227,Katni,Madhya Pradesh,01-04-2017,6.027129206,305.9380088
1_0000000000000000026f,Mandla,Madhya Pradesh,01-04-2017,16.28927221,305.4809754
1_00000000000000000270,Mandsaur,Madhya Pradesh,01-04-2017,7.042337956,306.1115754
1_0000000000000000027f,Morena,Madhya Pradesh,01-04-2017,2.35834403,306.3156281
1_0000000000000000011d,Narsimhapur,Madhya Pradesh,01-04-2017,10.5792237,305.7411724
1_00000000000000000122,Neemuch,Madhya Pradesh,01-04-2017,12.5499781,305.990092
1_00000000000000000138,Panna,Madhya Pradesh,01-04-2017,5.785484317,306.2161965
1_0000000000000000015a,Raisen,Madhya Pradesh,01-04-2017,6.774230264,305.7119365
1_0000000000000000015c,Rajgarh,Madhya Pradesh,01-04-2017,4.697196238,306.6138532
1_00000000000000000167,Ratlam,Madhya Pradesh,01-04-2017,9.335863737,305.6334535
1_0000000000000000016b,Rewa,Madhya Pradesh,01-04-2017,1.417970988,306.938975
1_00000000000000000173,Sagar,Madhya Pradesh,01-04-2017,9.66130507,305.773554
1_00000000000000000184,Satna,Madhya Pradesh,01-04-2017,5.591648909,306.4993816
1_00000000000000000185,Sehore,Madhya Pradesh,01-04-2017,8.580458186,305.5619121
1_00000000000000000187,Seoni,Madhya Pradesh,01-04-2017,11.6472697,305.6574256
1_00000000000000000189,Shahdol,Madhya Pradesh,01-04-2017,7.751016545,306.1066435
1_0000000000000000018c,Shajapur,Madhya Pradesh,01-04-2017,6.560522016,306.1521711
1_0000000000000000018f,Sheopur,Madhya Pradesh,01-04-2017,5.983724567,306.3880583
1_00000000000000000192,Shivpuri,Madhya Pradesh,01-04-2017,6.547367941,306.3361054
1_00000000000000000197,Sidhi,Madhya Pradesh,01-04-2017,5.909388078,306.5034369
1_0000000000000000019b,Singrauli,Madhya Pradesh,01-04-2017,4.908661773,306.256281
1_000000000000000001c7,Tikamgarh,Madhya Pradesh,01-04-2017,5.747604141,306.9485036
1_000000000000000001d6,Ujjain,Madhya Pradesh,01-04-2017,7.719221568,305.5989991
1_000000000000000001d8,Umaria,Madhya Pradesh,01-04-2017,9.696266812,305.7238643
1_000000000000000001e5,Vidisha,Madhya Pradesh,01-04-2017,5.416876261,305.7219829
1_000000000000000001f4,West Nimar,Madhya Pradesh,01-04-2017,16.07828563,305.9619575
1_00000000000000000003,Ahmadnagar,Maharashtra,01-04-2017,34.88151634,303.3178326
1_00000000000000000006,Akola,Maharashtra,01-04-2017,14.09964868,306.0074758
1_0000000000000000000f,Amravati,Maharashtra,01-04-2017,13.09961299,305.4539522
1_0000000000000000001d,Aurangabad,Maharashtra,01-04-2017,18.55245969,304.5576848
1_00000000000000000046,Bhandara,Maharashtra,01-04-2017,13.28253462,307.1175708
1_0000000000000000004f,Bid,Maharashtra,01-04-2017,22.22315882,304.9446685
1_0000000000000000005d,Buldana,Maharashtra,01-04-2017,14.28134363,305.5932112
1_0000000000000000006b,Chandrapur,Maharashtra,01-04-2017,17.18751738,307.1155379
1_00000000000000000099,Dhule,Maharashtra,01-04-2017,19.73361594,304.607539
1_000000000000000000c0,Garhchiroli,Maharashtra,01-04-2017,13.91015306,306.6248903
1_000000000000000000cc,Gondiya,Maharashtra,01-04-2017,19.17959346,306.8323221
1_000000000000000000e2,Hingoli,Maharashtra,01-04-2017,15.80258024,305.9195971
1_000000000000000000f4,Jalgaon,Maharashtra,01-04-2017,15.3925857,305.5329791
1_000000000000000000f5,Jalna,Maharashtra,01-04-2017,16.19985352,305.1566137
1_0000000000000000023c,Kolhapur,Maharashtra,01-04-2017,116.0604329,300.3124167
1_00000000000000000254,Latur,Maharashtra,01-04-2017,14.52456843,304.7642352
1_00000000000000000108,Mumbai,Maharashtra,01-04-2017,70.00285304,301.4485346
1_00000000000000000109,Mumbai Suburban,Maharashtra,01-04-2017,93.34611376,302.1240634
1_00000000000000000113,Nagpur,Maharashtra,01-04-2017,10.60928597,306.5548512
1_00000000000000000119,Nanded,Maharashtra,01-04-2017,15.45758138,306.1713356
1_0000000000000000011a,Nandurbar,Maharashtra,01-04-2017,23.73939567,303.8347521
1_0000000000000000011e,Nashik,Maharashtra,01-04-2017,36.13620279,302.2572559
1_0000000000000000012f,Osmanabad,Maharashtra,01-04-2017,18.36573703,304.5990768
1_0000000000000000013a,Parbhani,Maharashtra,01-04-2017,18.19277361,305.7278969
1_0000000000000000014e,Pune,Maharashtra,01-04-2017,54.2990062,301.7945795
1_00000000000000000158,Raigarh,Maharashtra,01-04-2017,79.37131967,301.6551811
1_00000000000000000168,Ratnagiri,Maharashtra,01-04-2017,127.0359723,301.3833229
1_0000000000000000017d,Sangli,Maharashtra,01-04-2017,44.95376308,302.5844903
1_00000000000000000183,Satara,Maharashtra,01-04-2017,67.77556157,301.1038232
1_0000000000000000019a,Sindhudurg,Maharashtra,01-04-2017,162.9934031,301.4524231
1_000000000000000001a4,Solapur,Maharashtra,01-04-2017,27.05573686,305.0748327
1_000000000000000001bc,Thane,Maharashtra,01-04-2017,61.33748789,302.4009896
1_000000000000000001eb,Wardha,Maharashtra,01-04-2017,10.41064507,306.7463642
1_000000000000000001ec,Washim,Maharashtra,01-04-2017,11.95423789,306.1717386
1_000000000000000001f9,Yavatmal,Maharashtra,01-04-2017,14.4782929,306.9723883
1_00000000000000000058,Bishnupur,Manipur,01-04-2017,154.7548134,296.4238036
1_00000000000000000069,Chandel,Manipur,01-04-2017,320.2728099,296.5564993
1_00000000000000000078,Churachandpur,Manipur,01-04-2017,332.197591,297.7615396
1_000000000000000000e9,Imphal East,Manipur,01-04-2017,167.9397183,295.299384
1_000000000000000000ea,Imphal West,Manipur,01-04-2017,341.2553974,299.8231789
1_00000000000000000186,Senapati,Manipur,01-04-2017,266.2268023,294.4831252
1_000000000000000001b8,Tamenglong,Manipur,01-04-2017,330.3885907,296.9977507
1_000000000000000001c5,Thoubal,Manipur,01-04-2017,145.7365514,296.2724737
1_000000000000000001d7,Ukhrul,Manipur,01-04-2017,294.571235,294.1643939
1_000000000000000000a7,East Garo Hills,Meghalaya,01-04-2017,253.9658005,299.5419825
1_000000000000000000aa,East Khasi Hills,Meghalaya,01-04-2017,248.5900194,294.9404812
1_000000000000000000ee,Jaintia Hills,Meghalaya,01-04-2017,269.0032766,295.836764
1_0000000000000000016d,Ri Bhoi,Meghalaya,01-04-2017,244.1382964,299.1936285
1_000000000000000001ac,South Garo Hills,Meghalaya,01-04-2017,279.9833166,298.8583707
1_000000000000000001f0,West Garo Hills,Meghalaya,01-04-2017,192.1593705,300.2126173
1_000000000000000001f3,West Khasi Hills,Meghalaya,01-04-2017,272.8123161,297.1709707
